index,status,card_present_flag,account,currency,long_lat,txn_description,merchant_id,first_name,balance,date,gender,age,merchant_suburb,merchant_state,extraction,amount,transaction_id,country,customer_id,merchant_long_lat,movement
138,authorized,0.0,ACC-3689607373,AUD,115.79 -31.79,SALES-POS,ce1760f8-fa15-46c2-9e89-9f06b0654a4a,Virginia,1074.43,02/08/2018,F,20,Rockingham,WA,2018-08-02T00:50:54.000+0000,15.16,655e69df175447e2bef643ad678f6abb,Australia,CUS-127297539,115.74 -32.29,debit
139,authorized,1.0,ACC-1496451953,AUD,145.16 -37.84,POS,c18dbd6b-599d-40fe-870d-a0bf6b4d64f6,Ricky,163.59,02/08/2018,M,43,Taylors Lakes,VIC,2018-08-02T01:15:05.000+0000,10.07,48d4e7bbc8ce4c998fb93bbffda6c852,Australia,CUS-3142625864,144.78 -37.7,debit
140,authorized,1.0,ACC-588564840,AUD,151.27 -33.76,SALES-POS,b6dadbf2-868f-475a-bc9c-c4eed397090d,Isaiah,8306.12,02/08/2018,M,23,Mortdale,NSW,2018-08-02T01:52:49.000+0000,35.99,1f01f82de1664dfda7c4ab8dad0dafe5,Australia,CUS-1462656821,151.06 -33.97,debit
142,authorized,1.0,ACC-37709441,AUD,153.41 -28.01,SALES-POS,1f4c3ff2-1948-4aff-872b-9e35bde43ac9,Charles,128.21,02/08/2018,M,18,Arundel,QLD,2018-08-02T02:16:45.000+0000,32.06,9b024ce9e0be41b5adc21ef3c3a269d0,Australia,CUS-3336454548,153.38 -27.95,debit
143,authorized,1.0,ACC-1334819143,AUD,145.13 -37.70,SALES-POS,f708d3ed-a8a7-4185-8b3c-ec53bacbe56f,Christopher,58111.04,02/08/2018,M,33,Box Hill South,VIC,2018-08-02T02:43:47.000+0000,43.7,85c6bc4eec2d47b38a338158f889ed68,Australia,CUS-3117610635,145.12 -37.83,debit
146,authorized,1.0,ACC-3021093232,AUD,149.83 -29.47,SALES-POS,fe257a32-9aaf-4689-a309-23d952424071,Melissa,128.76,02/08/2018,F,30,Melbourne,VIC,2018-08-02T03:57:08.000+0000,36.07,a809195edcaf46568fc7f9cf06933c40,Australia,CUS-55310383,144.96 -37.82,debit
149,authorized,1.0,ACC-3689607373,AUD,115.79 -31.79,SALES-POS,162b53e8-7a5c-4ca6-9e23-e05526f7313b,Virginia,1066.35,02/08/2018,F,20,Beechboro,WA,2018-08-02T04:26:29.000+0000,8.08,1cf407acb18544478565fac7bb04bfb7,Australia,CUS-127297539,115.95 -31.87,debit
150,authorized,1.0,ACC-154431271,AUD,153.09 -27.48,SALES-POS,6102e64f-516d-4b51-bc28-87dbfe089f5c,Lori,15.93,02/08/2018,F,18,Southbank,VIC,2018-08-02T04:53:30.000+0000,22.49,e270736b2b074f9fb88caed03a89d347,Australia,CUS-3702001629,144.97 -37.83,debit
155,authorized,1.0,ACC-4281711154,AUD,144.98 -37.84,POS,727f70ec-7434-44fd-8cd7-0583a1b07097,Eric,35305.32,02/08/2018,M,42,Bairnsdale,VIC,2018-08-02T06:28:34.000+0000,17.04,fd425f772c094d8e9dd4802f3666c0bd,Australia,CUS-3151318058,147.63 -37.83,debit
159,authorized,0.0,ACC-847145727,AUD,115.90 -31.92,POS,e62c0cf2-08f3-42c5-bad4-6de138fd9351,Michael,50671.14,02/08/2018,M,19,West Perth,WA,2018-08-02T07:20:44.000+0000,1692.56,dc4ae2d4b0ec4643bf04445eee0d60d8,Australia,CUS-1609060617,115.84 -31.95,debit
160,authorized,1.0,ACC-1037050564,AUD,153.10 -27.66,POS,25fd0d90-dec6-4462-85a0-fcdffa6864bb,Rhonda,1917.11,02/08/2018,F,40,Capalaba,QLD,2018-08-02T07:57:46.000+0000,46.83,ea6093226962428b90595ce9bed3f015,Australia,CUS-1614226872,153.19 -27.53,debit
163,authorized,1.0,ACC-2828321672,AUD,153.03 -27.51,POS,0a1d930e-fed4-4d23-adee-6f46a9ac8bdb,Stephanie,463.96,02/08/2018,F,53,Clayfield,QLD,2018-08-02T08:08:02.000+0000,6.48,498005fec6054a459538a3cb610526e2,Australia,CUS-1005756958,153.05 -27.42,debit
164,authorized,1.0,ACC-3879258709,AUD,143.83 -37.66,POS,42ade571-5972-4160-9ecb-e0162a305fee,Natasha,186236.3,02/08/2018,F,40,Belrose,NSW,2018-08-02T08:16:34.000+0000,108.65,da7d50bf71c14c7f884a3328cff0467b,Australia,CUS-527400765,151.21 -33.7,debit
165,authorized,0.0,ACC-3954677887,AUD,115.72 -32.28,POS,15ceaf10-4350-41a8-b409-51e97e9bf4ab,Ruth,17.44,02/08/2018,F,47,Kingsley,WA,2018-08-02T08:25:07.000+0000,20.87,bdbd26386e8441ffaee17eeddf5ecea7,Australia,CUS-3716701010,115.81 -31.82,debit
166,authorized,1.0,ACC-4065652575,AUD,115.81 -31.82,SALES-POS,ae5f353c-afd0-4ed5-a4e3-d8b5bf48b5ec,Lucas,2293.86,02/08/2018,M,21,Adelaide,SA,2018-08-02T08:33:40.000+0000,41.49,fa843fd8be634856978df16f243f1b8b,Australia,CUS-1117979751,138.6 -34.92,debit
167,authorized,1.0,ACC-1598451071,AUD,153.41 -27.95,SALES-POS,f74ba6f1-102d-407b-a9e8-3008ad72cdf7,Diana,968.15,02/08/2018,F,26,Burleigh Heads,QLD,2018-08-02T08:42:13.000+0000,8.11,61c858d71c9a4d40b66be9368076c940,Australia,CUS-2487424745,153.45 -28.09,debit
168,authorized,1.0,ACC-2153562714,AUD,116.00 -31.88,POS,e2591002-0bb4-4adc-a30a-49e3505355b5,Linda,847.49,02/08/2018,F,24,Warwick,WA,2018-08-02T08:50:46.000+0000,12.97,f0db55df71b9413b8c408c0387020925,Australia,CUS-423725039,115.81 -31.85,debit
169,authorized,1.0,ACC-354106658,AUD,151.04 -33.80,SALES-POS,ca74915b-4aca-4bfe-9b5c-2c2193e9426e,Christine,4428.26,02/08/2018,F,39,Melbourne,VIC,2018-08-02T08:59:18.000+0000,46.12,121428005e504a0380d6069b7767528b,Australia,CUS-2376382098,144.96 -37.82,debit
172,authorized,0.0,ACC-3084464802,AUD,145.15 -37.76,POS,4b2fbc4b-533f-4084-8cd8-02132e2acea0,Susan,842.07,02/08/2018,F,19,Wollert,VIC,2018-08-02T09:03:53.000+0000,25.7,90871d246cdb43729146ab6ccb78d9ae,Australia,CUS-1928710999,145.03 -37.62,debit
173,authorized,1.0,ACC-4163822186,AUD,149.03 -34.97,SALES-POS,7c8b371e-51b1-48a4-a112-de37dd8287ec,Karen,2986.34,02/08/2018,F,26,Kidman Park,SA,2018-08-02T09:08:08.000+0000,35.6,3569455b943e4a708e97675ba899bd7e,Australia,CUS-2630892467,138.53 -34.91,debit
174,authorized,1.0,ACC-1037050564,AUD,153.10 -27.66,POS,e3e28ad9-50a4-4a33-b675-bb611d49b517,Rhonda,1872.72,02/08/2018,F,40,Kalbarri,WA,2018-08-02T09:12:22.000+0000,44.39,3f04e8c7a5f6483289263a1b4f02a95a,Australia,CUS-1614226872,114.17 -27.7,debit
175,authorized,1.0,ACC-1037050564,AUD,153.10 -27.66,POS,f940d132-74b5-4a4d-9e7e-9b92ebe0570e,Rhonda,1845.04,02/08/2018,F,40,Greenslopes,QLD,2018-08-02T09:16:36.000+0000,27.68,8528dba42b854d2798fa048af404ac49,Australia,CUS-1614226872,153.05 -27.51,debit
176,authorized,1.0,ACC-1037050564,AUD,153.10 -27.66,POS,62b17722-b7a4-4cbe-a004-4627f928bdb9,Rhonda,1826.34,02/08/2018,F,40,Coffs Harbour,NSW,2018-08-02T09:25:05.000+0000,18.7,fb9a2978a4c142678510597fa808840b,Australia,CUS-1614226872,153.11 -30.3,debit
177,authorized,1.0,ACC-1037050564,AUD,153.10 -27.66,SALES-POS,df148a2c-f28b-46cd-bf67-06c07620ee35,Rhonda,1816.34,02/08/2018,F,40,Caffey,QLD,2018-08-02T09:29:19.000+0000,10.0,bcd6443cd0e848789ebee22dfa6535d0,Australia,CUS-1614226872,152.22 -27.7,debit
178,authorized,1.0,ACC-847145727,AUD,115.90 -31.92,SALES-POS,9a41612f-8ad3-4211-8546-4ef3c4063d7f,Michael,50657.65,02/08/2018,M,19,Perth,WA,2018-08-02T09:33:33.000+0000,13.49,110c5d35605f499a833ae94bbfc3742a,Australia,CUS-1609060617,115.86 -31.95,debit
179,authorized,0.0,ACC-1788473090,AUD,145.06 -37.95,SALES-POS,6f46d443-1411-4315-bf87-9e7dd1a14f04,Rachael,344.8,02/08/2018,F,21,Doncaster,VIC,2018-08-02T09:37:47.000+0000,20.26,1660b57218f444508f46356d6d3f4661,Australia,CUS-134193016,145.13 -37.79,debit
180,authorized,1.0,ACC-1598451071,AUD,153.41 -27.95,POS,2b8320d0-06eb-46af-96d4-b4af7128ae91,Diana,956.92,02/08/2018,F,26,Labrador,QLD,2018-08-02T09:46:16.000+0000,11.23,4b3f555adc0b4ff095c31458032e0577,Australia,CUS-2487424745,153.4 -27.97,debit
181,authorized,1.0,ACC-1279356312,AUD,144.79 -37.73,POS,68ba666f-fcef-45e2-be45-efed62c99653,Tyler,1035.55,02/08/2018,M,44,Rye,VIC,2018-08-02T09:50:30.000+0000,31.81,5092d408f08a491f842632568b80970b,Australia,CUS-1892177589,144.82 -38.37,debit
182,authorized,1.0,ACC-1598451071,AUD,153.41 -27.95,SALES-POS,6a7723ac-8d34-4c11-a889-86425efdc1d5,Diana,949.22,02/08/2018,F,26,Ormeau,QLD,2018-08-02T09:54:44.000+0000,7.7,4c418372cfd14a57a660a72376352f8a,Australia,CUS-2487424745,153.24 -27.76,debit
183,authorized,1.0,ACC-4065652575,AUD,115.81 -31.82,SALES-POS,a6dffbca-a78e-482a-bfe4-ee7ef065c1c3,Lucas,2285.02,02/08/2018,M,21,Melville,WA,2018-08-02T09:58:58.000+0000,8.84,2287bf597e6a47b59a85af1c7f4196ce,Australia,CUS-1117979751,115.79 -32.05,debit
184,authorized,1.0,ACC-721712940,AUD,145.09 -37.82,POS,3a5629b1-d175-4133-b944-2c178bd78f69,Andrew,49743.84,02/08/2018,M,78,East Melbourne,VIC,2018-08-02T10:12:40.000+0000,12.37,4a820c04e7ae4136a8e2779a2a41eff6,Australia,CUS-1646183815,144.97 -37.81,debit
185,authorized,1.0,ACC-559365433,AUD,147.31 -42.88,SALES-POS,092cf080-71f6-45f7-a423-23fb0fdc91d7,Mary,159.66,02/08/2018,F,64,Mount Beauty,VIC,2018-08-02T10:29:20.000+0000,31.5,40e386bdc36a45e984537e154039f5af,Australia,CUS-1654129794,147.17 -36.74,debit
186,authorized,1.0,ACC-4258502723,AUD,145.45 -37.74,SALES-POS,d3e8e9ea-1e27-44bf-9574-7164c8e31fa7,Kimberly,521.73,02/08/2018,F,24,Narre Warren,VIC,2018-08-02T10:46:00.000+0000,17.12,6dc295ac58bf4fd9997729e0ccfc7da8,Australia,CUS-3378712515,145.31 -38.02,debit
190,authorized,1.0,ACC-3485804958,AUD,138.52 -35.01,POS,a2d499f3-f376-4a70-8162-6117289e268e,Jessica,16373.36,02/08/2018,F,34,Unley,SA,2018-08-02T11:00:54.000+0000,21.42,914ec16cce474b61966558b9bf4aa4bb,Australia,CUS-1196156254,138.61 -34.95,debit
191,authorized,1.0,ACC-1598451071,AUD,153.41 -27.95,POS,3ae539ca-2824-413c-b978-e87360b047ea,Diana,941.23,02/08/2018,F,26,Runaway Bay,QLD,2018-08-02T11:06:35.000+0000,7.99,d47344bec5d3402aaee51e924368bd66,Australia,CUS-2487424745,153.4 -27.91,debit
192,authorized,1.0,ACC-1598451071,AUD,153.41 -27.95,SALES-POS,ba6beee7-3cb0-49af-8d8f-d82fa84eac35,Diana,931.76,02/08/2018,F,26,Byron Bay,NSW,2018-08-02T11:12:16.000+0000,9.47,1e9be2b1da234ed7b2268a6d542f1909,Australia,CUS-2487424745,153.6 -28.65,debit
193,authorized,1.0,ACC-37709441,AUD,153.41 -28.01,POS,ef4a6ac7-a816-48d8-b30b-3985aff88a64,Charles,107.79,02/08/2018,M,18,Labrador,QLD,2018-08-02T11:29:19.000+0000,20.42,9d139ea68c034588a0fa95eb77e3b8a4,Australia,CUS-3336454548,153.4 -27.94,debit
194,authorized,1.0,ACC-1516130869,AUD,130.84 -12.45,POS,a87b2691-41a6-445a-b802-60b2c91e17bf,Jessica,96.25,02/08/2018,F,21,Darwin City,NT,2018-08-02T11:35:00.000+0000,8.15,6b23f17580594c76a04a057c6416fe37,Australia,CUS-325142416,130.84 -12.46,debit
195,authorized,1.0,ACC-1973887809,AUD,115.78 -31.90,POS,6612f628-3ffa-49c1-876f-8a380b650865,Antonio,1742.72,02/08/2018,M,26,Fremantle,WA,2018-08-02T11:40:40.000+0000,24.65,daab798cdc824168917207d15ccaf825,Australia,CUS-1646621553,115.75 -32.05,debit
196,authorized,0.0,ACC-211792489,AUD,138.63 -34.93,POS,7d3affdd-ac47-4894-bf45-292e4b9f67b7,Jacqueline,3047.08,02/08/2018,F,30,Goulburn,NSW,2018-08-02T11:46:21.000+0000,70.5,367480eb01f046c18feed88b514e288e,Australia,CUS-497688347,149.72 -34.76,debit
197,authorized,1.0,ACC-414431115,AUD,142.77 -37.06,SALES-POS,106e1272-44ab-4dcb-a438-dd98e0071e51,Amy,4.41,02/08/2018,F,43,Eden,NSW,2018-08-02T11:52:02.000+0000,23.45,131f8f53737e4ccea47dc25160f2ebac,Australia,CUS-2599279756,149.9 -37.06,debit
198,authorized,1.0,ACC-4281711154,AUD,144.98 -37.84,POS,55c32c50-3700-4a0e-9c97-175e0db530cd,Eric,35254.08,02/08/2018,M,42,Heyfield,VIC,2018-08-02T11:57:43.000+0000,51.24,d538d7642455404396a804c8860ba989,Australia,CUS-3151318058,146.79 -37.98,debit
202,authorized,1.0,ACC-211792489,AUD,138.63 -34.93,POS,66482c86-57d7-4aee-af3e-76100e7518e3,Jacqueline,3008.22,02/08/2018,F,30,Uraidla,SA,2018-08-02T12:10:00.000+0000,38.86,3d3de230ced947adb8ecbbe6776e5086,Australia,CUS-497688347,138.75 -34.96,debit
203,authorized,1.0,ACC-1438600314,AUD,138.69 -34.84,SALES-POS,8927cdaf-73bc-49c2-ad75-0ebfbe983053,Maria,1903.7,02/08/2018,F,35,Yass,NSW,2018-08-02T12:26:40.000+0000,32.97,4f3e081f21a44a4ea76255d3ba37a842,Australia,CUS-2650223890,148.91 -34.84,debit
204,authorized,0.0,ACC-964839203,AUD,146.92 -36.07,POS,bdd0294c-fd9f-408a-baca-143d4bd00884,Michael,27898.89,02/08/2018,M,21,Leopold,VIC,2018-08-02T12:43:20.000+0000,24.17,d3bbee0d1b5f4b39b9d28c2c377207dc,Australia,CUS-2059096722,144.46 -38.19,debit
208,authorized,1.0,ACC-2249586092,AUD,115.98 -32.07,SALES-POS,8f7da23e-78da-47df-a17a-adc84a3d9b09,Edward,4158.41,02/08/2018,M,19,Kardinya,WA,2018-08-02T13:00:00.000+0000,13.75,677537138318437d933675a81abe82e4,Australia,CUS-443776336,115.82 -32.07,debit
209,authorized,1.0,ACC-2897221629,AUD,150.90 -34.37,SALES-POS,d7e1cb79-1d10-4d11-a077-1f85b9f02b68,Scott,86.96,02/08/2018,M,23,Narellan,NSW,2018-08-02T13:18:10.000+0000,7.49,33f1a5e76791481ba87822af875c9237,Australia,CUS-511326734,150.73 -34.04,debit
210,authorized,1.0,ACC-37709441,AUD,153.41 -28.01,SALES-POS,af9c548f-6075-4e00-887b-6aa2d7714e84,Charles,92.48,02/08/2018,M,18,Mermaid Waters,QLD,2018-08-02T13:36:21.000+0000,15.31,cc7b3f7fc568408ea1bda1e87ddd9581,Australia,CUS-3336454548,153.41 -28.05,debit
211,authorized,0.0,ACC-3326339947,AUD,151.18 -33.80,POS,7bf8ed30-2236-46df-b601-2e10fadaf2c9,Eric,3130.0,02/08/2018,M,22,Lewisham,NSW,2018-08-02T13:54:32.000+0000,28.51,a50aa5346ffa415b8036b49944a6b660,Australia,CUS-326006476,151.15 -33.9,debit
214,authorized,1.0,ACC-1973887809,AUD,115.78 -31.90,POS,ebee4cb7-91db-43e1-aab7-730bbe227f29,Antonio,1712.39,02/08/2018,M,26,Leederville,WA,2018-08-02T14:10:03.000+0000,30.33,61cb593714d74db9a4d0f8ec7422eb32,Australia,CUS-1646621553,115.84 -31.94,debit
215,authorized,1.0,ACC-2681137560,AUD,151.11 -33.99,SALES-POS,1de4fdda-bc50-4deb-9d7f-22948091f3c7,Nathaniel,14.26,02/08/2018,M,31,Ryde,NSW,2018-08-02T14:15:58.000+0000,20.07,2cad4f55467a41c3b18100b109c7d0b7,Australia,CUS-2083971310,151.11 -33.81,debit
216,authorized,0.0,ACC-2920611728,AUD,144.96 -37.76,POS,0cd4b13e-0508-4cd6-8b65-20955b51e629,Tyler,1948.27,02/08/2018,M,69,Melbourne,VIC,2018-08-02T14:21:53.000+0000,20.78,7d379856791e46ecae0b98325a80d633,Australia,CUS-1388323263,144.98 -37.83,debit
217,authorized,1.0,ACC-3827517394,AUD,151.12 -33.89,POS,9ff90027-5ca7-4c4a-908f-02dbcc9b699e,Craig,30130.77,02/08/2018,M,28,Lavender Bay,NSW,2018-08-02T14:27:48.000+0000,32.67,ae418fa9e8a344d0a86787ecdd6f9e64,Australia,CUS-2663907001,151.21 -33.84,debit
218,authorized,1.0,ACC-182446574,AUD,116.06 -32.00,POS,7e0fa6aa-b48a-4d55-afed-ff2034fda51c,Tonya,66.15,02/08/2018,F,27,Northgate,QLD,2018-08-02T14:33:43.000+0000,50.93,7d7a3ecfe31d48c9af9d48da3c066a3f,Australia,CUS-3026014945,153.07 -27.39,debit
219,authorized,1.0,ACC-3084464802,AUD,145.15 -37.76,SALES-POS,ffb84541-d4df-49f9-87c0-7b0b7a7eb791,Susan,823.87,02/08/2018,F,19,Sunbury,VIC,2018-08-02T14:45:33.000+0000,18.2,297858aca29c4fd293a738e83b7b4904,Australia,CUS-1928710999,144.73 -37.58,debit
220,authorized,1.0,ACC-4281711154,AUD,144.98 -37.84,POS,9048af37-4a3d-496f-a9d6-25ce11dbe914,Eric,35238.13,02/08/2018,M,42,Glengala,VIC,2018-08-02T14:51:28.000+0000,15.95,524a13b89114402db4e18e47eca671d6,Australia,CUS-3151318058,144.82 -37.78,debit
221,authorized,1.0,ACC-1037050564,AUD,153.10 -27.66,SALES-POS,0b5d87a1-cc4d-46f1-b2bd-0aa4e21ccfb7,Rhonda,1791.0,02/08/2018,F,40,Browns Plains,QLD,2018-08-02T14:57:23.000+0000,25.34,b647047b241d40ac9cbd4c9780750e6e,Australia,CUS-1614226872,153.04 -27.66,debit
225,authorized,1.0,ACC-1788473090,AUD,145.06 -37.95,SALES-POS,b148efb5-b7ac-46a6-9bd3-d42e8447a3a2,Rachael,332.57,02/08/2018,F,21,Doncaster,VIC,2018-08-02T15:03:41.000+0000,12.23,2970deb2afcc42e09ab55cb7c566f793,Australia,CUS-134193016,145.13 -37.78,debit
226,authorized,1.0,ACC-3536132544,AUD,144.93 -37.79,POS,ec141b19-89cc-42cb-9c0b-4493ab9a80b5,Heather,1550.27,02/08/2018,F,41,Parkville,VIC,2018-08-02T15:10:15.000+0000,107.67,02e98a1a6fb94e2583dfd8a84bd152bc,Australia,CUS-2348881191,144.96 -37.8,debit
227,authorized,1.0,ACC-2674800293,AUD,144.96 -37.69,SALES-POS,08301df2-1d46-4c51-a1ac-f2a4eefe43ef,Elizabeth,24268.73,02/08/2018,F,50,Mckinnon,VIC,2018-08-02T15:16:50.000+0000,10.13,66b8e33e15894a44a9f87fb387cb19fb,Australia,CUS-2977593493,145.05 -37.91,debit
228,authorized,0.0,ACC-1903037542,AUD,153.05 -27.61,SALES-POS,86dde4fe-7852-4ea4-856e-46959a0d3796,Jeffrey,1789.31,02/08/2018,M,30,Toowoomba,QLD,2018-08-02T15:23:25.000+0000,22.16,0b2c2a6432594d18aa906ead06b1c760,Australia,CUS-860700529,151.97 -27.57,debit
229,authorized,1.0,ACC-3941181087,AUD,115.79 -31.94,SALES-POS,c6bf12ba-12c7-413d-8219-d68eceece31e,Paul,1014.72,02/08/2018,M,25,Gooseberry Hill,WA,2018-08-02T15:29:59.000+0000,41.66,4f6aa62906854c9ba1f2aef97424ba37,Australia,CUS-3989008654,116.05 -31.96,debit
230,authorized,1.0,ACC-819621312,AUD,145.04 -37.85,SALES-POS,5d98c351-be27-43c5-abe7-3a21e423baf6,Michele,1236.27,02/08/2018,F,30,Sydney,NSW,2018-08-02T15:36:34.000+0000,8.18,68594c8522694231827a7ea235f11c7c,Australia,CUS-1271030853,151.21 -33.87,debit
231,authorized,1.0,ACC-847145727,AUD,115.90 -31.92,SALES-POS,cb641e09-bc57-4192-b8db-515a25de31c0,Michael,50637.85,02/08/2018,M,19,Ravenswood,WA,2018-08-02T15:43:09.000+0000,19.8,0f0bb99523d549469fa428d91970675f,Australia,CUS-1609060617,115.83 -32.58,debit
232,authorized,1.0,ACC-2153562714,AUD,116.00 -31.88,SALES-POS,027c3f27-080e-4927-9371-feae5ff0d17d,Linda,842.78,02/08/2018,F,24,Subiaco,WA,2018-08-02T15:49:44.000+0000,4.71,52b86db6e4424d31be20ceb9e5394753,Australia,CUS-423725039,115.82 -31.95,debit
233,authorized,1.0,ACC-1973887809,AUD,115.78 -31.90,SALES-POS,305e042f-991a-4d4b-b267-394ae087c7f2,Antonio,1663.59,02/08/2018,M,26,Claremont,WA,2018-08-02T15:56:18.000+0000,48.8,b7117939b9e4488ebb9e433058fe69a2,Australia,CUS-1646621553,115.78 -31.98,debit
236,authorized,1.0,ACC-3326339947,AUD,151.18 -33.80,POS,feda5c3b-b971-4d0f-bd4e-00910b13a027,Eric,2866.56,02/08/2018,M,22,Parramatta,NSW,2018-08-02T16:07:12.000+0000,263.44,b649dd03b4b64f4b83de005e89d35ab3,Australia,CUS-326006476,150.99 -33.82,debit
237,authorized,1.0,ACC-574997646,AUD,150.79 -33.64,POS,e118ada1-248d-407c-8e8c-553cbc134cfd,Mackenzie,2.38,02/08/2018,F,18,Punchbowl,NSW,2018-08-02T16:23:36.000+0000,36.17,cb538f413d8e42e48b75188da75f8706,Australia,CUS-586638664,151.06 -33.92,debit
238,authorized,1.0,ACC-1788473090,AUD,145.06 -37.95,POS,41e75a91-399c-431a-bc46-b2300178c051,Rachael,326.94,02/08/2018,F,21,Mitcham,VIC,2018-08-02T16:39:59.000+0000,5.63,7d02cc08cecf4ddb8798413de3e35693,Australia,CUS-134193016,145.19 -37.82,debit
239,authorized,0.0,ACC-588564840,AUD,151.27 -33.76,POS,d2372bc1-5983-4d93-8759-489362ab5377,Isaiah,8144.24,02/08/2018,M,23,Kadina,SA,2018-08-02T16:56:23.000+0000,44.88,71952cd706bd4b4bb26aee543a6ff8aa,Australia,CUS-1462656821,137.72 -33.96,debit
245,authorized,1.0,ACC-1243371644,AUD,150.90 -33.78,POS,dd297a7b-d6e0-4706-9729-0d25cc2eba14,Gregory,661.06,02/08/2018,M,42,Wollongong,NSW,2018-08-02T17:07:29.000+0000,28.16,7b49e0ea5d944e88bf3991f70a2c97e7,Australia,CUS-3904958894,150.89 -34.42,debit
246,authorized,1.0,ACC-2890243754,AUD,153.32 -27.93,SALES-POS,026c8f57-2c11-4651-81fd-75fdd4305c00,Joseph,200.94,02/08/2018,M,37,Yamba,NSW,2018-08-02T17:17:06.000+0000,4.99,9a0fc559aa47424f87ca47b3d2e3d3eb,Australia,CUS-2695611575,153.36 -29.44,debit
247,authorized,1.0,ACC-1243371644,AUD,150.90 -33.78,POS,bb7c5b63-4b10-431d-98ac-1acc5a986c0b,Gregory,636.59,02/08/2018,M,42,Brookvale,NSW,2018-08-02T17:36:20.000+0000,24.47,f6f7c8ad4d0b4d7bb6bf8450587badab,Australia,CUS-3904958894,151.27 -33.76,debit
248,authorized,1.0,ACC-4274272854,AUD,145.23 -37.86,SALES-POS,4247b971-f70e-437a-bda8-954adefab19e,Timothy,2658.88,02/08/2018,M,20,Collingwood,VIC,2018-08-02T17:45:57.000+0000,7.24,979ec4292de44de79d50f9d23bb6309e,Australia,CUS-2484453271,144.98 -37.8,debit
249,authorized,1.0,ACC-964839203,AUD,146.92 -36.07,SALES-POS,38ffa834-11d6-461a-a748-bd3df9d4db57,Michael,27884.42,02/08/2018,M,21,Wodonga,VIC,2018-08-02T17:55:34.000+0000,14.47,f484507f5b0a46649ca51c8485b8c0f9,Australia,CUS-2059096722,146.88 -36.12,debit
254,authorized,1.0,ACC-1344825761,AUD,151.09 -33.91,SALES-POS,4d0051b3-91be-4db7-b397-ac82ea844118,Sarah,13583.79,02/08/2018,F,46,North Sydney,NSW,2018-08-02T18:11:59.000+0000,97.95,4bb9e807b2aa41ca92221a1c8646a6c9,Australia,CUS-1499065773,151.21 -33.84,debit
255,authorized,0.0,ACC-2673069055,AUD,152.99 -27.49,POS,c251a571-814d-47fc-bfb5-928382086f12,Richard,11424.58,02/08/2018,M,24,Kelvin Grove,QLD,2018-08-02T18:56:26.000+0000,13.93,b1b18c288b0841da9693f211c566e958,Australia,CUS-51506836,153.01 -27.45,debit
257,authorized,1.0,ACC-1243371644,AUD,150.90 -33.78,SALES-POS,6ebd2df0-cac1-4f66-a979-01fb18c1f129,Gregory,605.9,02/08/2018,M,42,Northmead,NSW,2018-08-02T19:07:18.000+0000,30.69,5d959e6ef2204df7b0a0ec4ed5d65345,Australia,CUS-3904958894,150.99 -33.8,debit
258,authorized,1.0,ACC-414431115,AUD,142.77 -37.06,POS,959694dd-5121-4e68-9d7f-ad35790519e3,Amy,1608.28,02/08/2018,F,43,Mansfield,VIC,2018-08-02T19:15:59.000+0000,26.49,630fea11417b4a6f8bc2f2133869df7d,Australia,CUS-2599279756,146.09 -37.05,debit
259,authorized,1.0,ACC-4059612845,AUD,130.98 -12.49,POS,441fb5fc-693f-4898-a0e9-ac8ea1bbfbd4,Jonathan,50192.66,02/08/2018,M,38,Darwin City,NT,2018-08-02T19:24:41.000+0000,190.5,732cbb6dba834d31a52e44eb604d87e1,Australia,CUS-495599312,130.78 -12.39,debit
260,authorized,1.0,ACC-3827517394,AUD,151.12 -33.89,SALES-POS,f508fb74-e9e5-4f0a-bf9f-10b00516b565,Craig,30102.06,02/08/2018,M,28,Moorebank,NSW,2018-08-02T19:33:23.000+0000,28.71,c7bd2e1a58074decabca6bd12487e9cc,Australia,CUS-2663907001,150.94 -33.94,debit
261,authorized,1.0,ACC-3021093232,AUD,149.83 -29.47,SALES-POS,59ba0b94-0a95-4a8c-b11c-7ee934e3ea4d,Melissa,105.89,02/08/2018,F,30,West Perth,WA,2018-08-02T19:42:05.000+0000,22.87,b4b58e755d284654aae8a45c0bb6f480,Australia,CUS-55310383,115.84 -31.95,debit
262,authorized,0.0,ACC-1890605467,AUD,143.88 -37.66,POS,f4c25daa-db9b-4373-9d40-645cd4654f40,Alexander,5748.22,02/08/2018,M,38,Chippendale,NSW,2018-08-02T19:50:46.000+0000,40.31,e3577b7f81394d4caacae34672d1129c,Australia,CUS-1478398256,151.2 -33.89,debit
263,authorized,1.0,ACC-53508546,AUD,150.62 -33.76,SALES-POS,1064ce7c-6fce-428f-9d56-a6980e100997,Kimberly,996.97,02/08/2018,F,35,Northmead,NSW,2018-08-02T19:59:28.000+0000,70.28,5e77936ee19e46a281bc73dc51e9740f,Australia,CUS-72755508,151 -33.79,debit
266,authorized,1.0,ACC-847145727,AUD,115.90 -31.92,SALES-POS,8f49e7a9-c5ca-4c7a-81dc-911ec5e52ba6,Michael,50590.99,02/08/2018,M,19,Ringwood,VIC,2018-08-02T20:15:39.000+0000,46.86,1100b09cbbb74996896c09d83579179b,Australia,CUS-1609060617,145.15 -37.71,debit
